"gene_id","p_simes","padj_simes"
"ENSG00000148841.17",0.000210166477491979,0.0148995396182636
"ENSG00000149212.12",4.89407766781111e-05,0.0148995396182636
"ENSG00000150867.14",0.000115802520664125,0.0148995396182636
"ENSG00000151553.15",5.65795590132638e-05,0.0148995396182636
"ENSG00000153814.13",8.87250860500722e-05,0.0148995396182636
"ENSG00000155926.14",6.60392263670799e-05,0.0148995396182636
"ENSG00000156675.16",0.000195397808013122,0.0148995396182636
"ENSG00000157106.18",1.72174988513308e-05,0.0148995396182636
"ENSG00000158615.10",4.90138514435523e-05,0.0148995396182636
"ENSG00000159346.13",5.83061883519663e-05,0.0148995396182636
"ENSG00000160255.18",8.16992683911338e-05,0.0148995396182636
"ENSG00000160551.12",0.000149003882947861,0.0148995396182636
"ENSG00000160570.14",0.000158849169048742,0.0148995396182636
"ENSG00000160588.10",0.000210655323084031,0.0148995396182636
"ENSG00000162378.13",0.000207204522443156,0.0148995396182636
"ENSG00000163131.12",0.000223203502508622,0.0148995396182636
"ENSG00000163328.14",0.000123923534826481,0.0148995396182636
"ENSG00000163513.19",0.000190388472234794,0.0148995396182636
"ENSG00000163563.8",0.000109325275462037,0.0148995396182636
"ENSG00000163602.12",0.000114272911692024,0.0148995396182636
"ENSG00000163931.17",0.000122472485438879,0.0148995396182636
"ENSG00000164300.17",0.000159882321794897,0.0148995396182636
"ENSG00000164691.18",0.000139919512497471,0.0148995396182636
"ENSG00000165006.14",5.80941621281246e-05,0.0148995396182636
"ENSG00000166501.14",0.000182779331505125,0.0148995396182636
"ENSG00000166794.6",0.00020353627145559,0.0148995396182636
"ENSG00000167552.15",0.000186746856477548,0.0148995396182636
"ENSG00000167658.16",0.000202654995343193,0.0148995396182636
"ENSG00000167671.12",2.45714754608804e-05,0.0148995396182636
"ENSG00000168028.14",0.000164906880514888,0.0148995396182636
"ENSG00000168763.16",0.000224974174254462,0.0148995396182636
"ENSG00000169403.12",7.76686372167169e-05,0.0148995396182636
"ENSG00000169967.17",2.09788899057378e-05,0.0148995396182636
"ENSG00000170006.12",3.66113660434484e-05,0.0148995396182636
"ENSG00000170348.9",0.000206118467836559,0.0148995396182636
"ENSG00000170776.22",0.000124932803586467,0.0148995396182636
"ENSG00000172795.17",0.00010777171637223,0.0148995396182636
"ENSG00000172845.18",0.00014182466226297,0.0148995396182636
"ENSG00000173120.15",6.9091962697601e-05,0.0148995396182636
"ENSG00000173281.5",3.06851699479406e-05,0.0148995396182636
"ENSG00000173559.15",0.000207029076716078,0.0148995396182636
"ENSG00000173598.14",0.000172700387062425,0.0148995396182636
"ENSG00000173868.12",3.98212941801873e-05,0.0148995396182636
"ENSG00000174748.22",0.00021688612484392,0.0148995396182636
"ENSG00000175489.10",8.2539653773281e-05,0.0148995396182636
"ENSG00000176788.9",0.000125407690157207,0.0148995396182636
"ENSG00000177565.18",0.00018585464007102,0.0148995396182636
"ENSG00000177663.14",9.48557488489984e-05,0.0148995396182636
"ENSG00000179820.16",6.28471698874996e-05,0.0148995396182636
"ENSG00000180357.10",0.000213037855804507,0.0148995396182636
"ENSG00000180370.10",0.000222789346037083,0.0148995396182636
"ENSG00000180573.10",3.0736827414825e-05,0.0148995396182636
"ENSG00000182957.16",0.000203288731714409,0.0148995396182636
"ENSG00000184009.13",3.28213067564039e-05,0.0148995396182636
"ENSG00000184863.11",0.000210258006498055,0.0148995396182636
"ENSG00000186529.16",0.000102895943845565,0.0148995396182636
"ENSG00000197852.12",0.000183709515950296,0.0148995396182636
"ENSG00000198034.11",0.000144685000262007,0.0148995396182636
"ENSG00000198663.17",0.000111738797408301,0.0148995396182636
"ENSG00000198740.9",0.000199139174755482,0.0148995396182636
"ENSG00000198909.8",0.00021210931413881,0.0148995396182636
"ENSG00000204577.12",0.000219203800727334,0.0148995396182636
"ENSG00000206344.8",0.000142501431991097,0.0148995396182636
"ENSG00000206503.13",0.000100741904529077,0.0148995396182636
"ENSG00000231925.13",9.12481300556684e-05,0.0148995396182636
"ENSG00000244754.9",0.000194950529763399,0.0148995396182636
"ENSG00000245532.10",2.55894877609778e-05,0.0148995396182636
"ENSG00000251562.9",5.32679288029436e-05,0.0148995396182636
"ENSG00000266412.6",1.93754720068394e-05,0.0148995396182636
"ENSG00000111144.10",0.000226479940047615,0.0149163942834675
"ENSG00000008083.14",0.000234772478783683,0.01510566953408
"ENSG00000060138.13",0.000233368042180486,0.01510566953408
"ENSG00000065978.19",0.000236508325604101,0.01510566953408
"ENSG00000089157.16",0.000241337585291813,0.01510566953408
"ENSG00000103342.13",0.000238486100108024,0.01510566953408
"ENSG00000103569.10",0.000239685346420256,0.01510566953408
"ENSG00000115977.21",0.000241972652121204,0.01510566953408
"ENSG00000147649.10",0.000241363806954091,0.01510566953408
"ENSG00000234745.13",0.000242025239577995,0.01510566953408
"ENSG00000259207.9",0.000238720302776003,0.01510566953408
"ENSG00000116698.22",0.000244173052720765,0.0151155086788181
"ENSG00000159388.6",0.000245698340305006,0.0151155086788181
"ENSG00000161791.14",0.000245986803430142,0.0151155086788181
"ENSG00000104974.12",0.000247945091874135,0.0151577099499054
"ENSG00000169871.13",0.000250845262518255,0.0152567672167353
"ENSG00000075785.14",0.000253976665780836,0.0152820985553461
"ENSG00000084676.16",0.000257543729905053,0.0152820985553461
"ENSG00000100345.23",0.000255462671421731,0.0152820985553461
"ENSG00000139668.9",0.000258953435800681,0.0152820985553461
"ENSG00000157540.22",0.000258096151010889,0.0152820985553461
"ENSG00000230724.9",0.000254806352548737,0.0152820985553461
"ENSG00000076662.10",0.000273488382856927,0.0153063615588612
"ENSG00000077549.19",0.000271119941987812,0.0153063615588612
"ENSG00000103381.12",0.000262802838020182,0.0153063615588612
"ENSG00000104765.16",0.000273127888334824,0.0153063615588612
"ENSG00000125430.9",0.000271317279081122,0.0153063615588612
"ENSG00000131724.11",0.000267447696078988,0.0153063615588612
"ENSG00000136816.16",0.000269535324293878,0.0153063615588612
"ENSG00000139496.16",0.000271472098129788,0.0153063615588612
"ENSG00000142166.13",0.000273447923415431,0.0153063615588612
"ENSG00000156273.16",0.000270077020731554,0.0153063615588612
"ENSG00000196549.13",0.000266806247890524,0.0153063615588612
"ENSG00000086598.11",0.0002795905250281,0.0155023192970231
"ENSG00000119801.13",0.000279371210062206,0.0155023192970231
"ENSG00000105701.16",0.000284492268579235,0.0156833680342548
"ENSG00000106546.14",0.000289433853496859,0.0156833680342548
"ENSG00000123338.13",0.000287847773671144,0.0156833680342548
"ENSG00000170296.10",0.000288827765506146,0.0156833680342548
"ENSG00000171552.14",0.000289244356203756,0.0156833680342548
"ENSG00000153827.14",0.000291933199942151,0.0156844782211978
"ENSG00000197217.13",0.000292085744912835,0.0156844782211978
"ENSG00000147459.18",0.000294293784523674,0.0157321802928553
"ENSG00000114857.19",0.000298871466157733,0.0159055658395818
"ENSG00000087460.29",0.000311716246781323,0.0159957046429372
"ENSG00000107738.20",0.000318008724131878,0.0159957046429372
"ENSG00000110315.7",0.000312091608606821,0.0159957046429372
"ENSG00000111640.15",0.000309096911979167,0.0159957046429372
"ENSG00000114331.16",0.000317954616738914,0.0159957046429372
"ENSG00000117713.21",0.000302223269154833,0.0159957046429372
"ENSG00000121966.7",0.000312154876741453,0.0159957046429372
"ENSG00000135018.14",0.000304654391849926,0.0159957046429372
"ENSG00000140396.13",0.000314148858014208,0.0159957046429372
"ENSG00000167258.15",0.000307904603272824,0.0159957046429372
"ENSG00000181826.10",0.000317984230364617,0.0159957046429372
"ENSG00000196329.12",0.000316842456691199,0.0159957046429372
"ENSG00000196924.19",0.000317932188721407,0.0159957046429372
"ENSG00000008130.15",0.000324737421559905,0.0162303645755706
"ENSG00000168807.17",0.00032539695776876,0.0162303645755706
"ENSG00000038427.16",0.000327525345149213,0.0162512697019124
"ENSG00000123146.20",0.000328542571777611,0.0162512697019124
"ENSG00000123908.12",0.000336662565073856,0.0163259660144033
"ENSG00000187446.12",0.000336900229808171,0.0163259660144033
"ENSG00000196776.17",0.000333130537155524,0.0163259660144033
"ENSG00000197081.16",0.000336096135324639,0.0163259660144033
"ENSG00000198830.11",0.000333191754141534,0.0163259660144033
"ENSG00000055917.16",0.000350837901738274,0.0165581780502457
"ENSG00000157500.12",0.000352208080064125,0.0165581780502457
"ENSG00000158856.19",0.000349007825257614,0.0165581780502457
"ENSG00000163412.13",0.000344055294169227,0.0165581780502457
"ENSG00000173193.15",0.000347843128999377,0.0165581780502457
"ENSG00000175567.11",0.000352804062139284,0.0165581780502457
"ENSG00000176542.10",0.000346103893642464,0.0165581780502457
"ENSG00000188404.10",0.00034998887877648,0.0165581780502457
"ENSG00000117151.13",0.000354771338368504,0.0165652849409813
"ENSG00000119285.11",0.00035573466528741,0.0165652849409813
